,id,Date,SAR_mean,SAR_std,SAR_med,modis_mean,modis_std,modis_med,NDVI_mean
113,104851011,120719,0.40582850855077895,0.32544570131220674,0.40444200217447757,0.6345132890947002,0.15328175691499613,0.6217404081643021,0.2389239875637755
114,104851011,050819,0.2753068631026618,0.26782906850862526,0.2707774641349621,0.5071995504835759,0.17989675249452247,0.4903585368851101,0.15789897021500712
115,104851011,170819,0.18954517260787743,0.24940995305915648,0.18039285092331023,0.4226999111068144,0.13957759254490276,0.40800884772448537,0.17254354834915522
116,104851011,041019,0.13661353430793755,0.21797546638672086,0.12659994237071925,0.3727574985729373,0.13916365157140706,0.36153493918433705,0.16220692098240425
117,104851011,281019,0.2267616208947519,0.2567979705509687,0.21943160494314204,0.24395814458273707,0.09362071858216214,0.24041522912003555,0.1416831911507559
118,104851011,091119,0.2270674824047541,0.26712243095892446,0.2204913685497219,0.24727817716692158,0.1176255926340547,0.24408382063761885,0.1355028455574084
119,104851011,211119,0.2280609393004266,0.2843662526198801,0.22372725481814282,0.3104960995890189,0.17013859056483727,0.3098324775969441,0.22205953894749497
120,104851011,271219,0.283536147239775,0.2767409614709621,0.28315122138275306,0.548002218557313,0.1919881793065248,0.5513911104380136,0.9052043364733189
121,104851011,130220,0.3255029456075479,0.2630128052889947,0.32853854869967647,0.6820192270321437,0.22749548227079297,0.6940290571512611,0.8988227014678822
122,104851011,080320,0.39746407010422635,0.3050782687685111,0.40011504539426185,0.5783415077681283,0.1585551756120876,0.5812782405921841,0.26306744521579123
123,104851011,200320,0.5180664186109352,0.3708482552957051,0.5233689008522358,0.41011711063785145,0.12056827263805828,0.4104923074425991,0.17652535207218134
124,104851011,130420,0.39463609105751174,0.2844167457556634,0.3969689303212579,0.48141722553766114,0.13143901772321884,0.4832858052189092,0.14785010043335983
125,104851011,250420,0.3202326781765763,0.21567317072769537,0.3231924098486046,0.6041584206098815,0.13173943141337513,0.591080449288496,0.14713948703841168
126,104851011,070520,0.27592370598240457,0.1922913834255108,0.2769196923215573,0.607912209207539,0.2893830746909207,0.5943103192031205,0.18077575949052777
127,104851011,190520,0.24091582360304176,0.16358771480793305,0.24073279974846054,0.578680836876798,0.4759458222719225,0.5513051469945598,0.20478264868319254
128,104851011,120620,0.3374787352526651,0.27030111762948617,0.3324474458300596,0.5768785160601373,0.32564623330306425,0.5600012378687007,0.7866228907034125
129,104851011,240620,0.39957158421610783,0.3067508095048302,0.398072557843639,0.5884177208386301,0.24871776509003835,0.5783094854569278,0.871410422199105
130,104851011,110820,0.4781007079132751,0.3835879072521685,0.47584960015893496,0.5511883807514721,0.193334411007116,0.5403225892621188,0.5579281421200653
131,104851011,230820,0.557107131544814,0.43378512446971906,0.5586835021541824,0.49918705077759873,0.25455044920265457,0.4895963864630427,0.32978518075391017
132,104851011,040920,0.580807863816319,0.4823618798772041,0.5776208628788361,0.4253928906540949,0.1768626405881324,0.4202185197194792,0.24437970148356475
133,104851011,160920,0.5423877132768476,0.49723591303268433,0.534403488538002,0.3756892646099021,0.1294108702071159,0.36892568921912855,0.2049358132252949
134,104851011,280920,0.5580915584579174,0.5191802351021009,0.5511250310104838,0.3612944589633221,0.0934320134515871,0.35553444760462405,0.21588835169057377
135,104851011,221020,0.4242682398353052,0.4059554945630781,0.41664663117023193,0.31338315402709194,0.06587517756292313,0.311392933738471,0.14207706087686098
136,104851011,091220,0.42966879122427515,0.3938653755056829,0.4240142980530637,0.3102029394333793,0.3928188654159,0.2931907273213843,0.5183578903902245
137,104851011,211220,0.4167044771318264,0.33163410410245464,0.4142303657073506,0.5306692661374178,0.27190453521258395,0.5158810966479511,0.8593851282828705
138,104851011,150321,0.3256725462857351,0.2501911195705712,0.3247317237780372,0.40858426620593524,0.18306859598104072,0.3983525547695079,0.16722581186355176
139,104851011,270321,0.2614279640101802,0.1889379882340835,0.26182480048947376,0.28835656881390437,0.1256995736844149,0.28209012634882863,0.1935108295847796
140,104851011,080421,0.30482572526492024,0.23912358099685488,0.3063491650081157,0.3551296015995057,0.15805287402266738,0.3407899122215956,0.35003133233313816
141,104851011,200421,0.30911245896174755,0.22264096791616184,0.313836793008589,0.44269210017075483,0.2460188750015306,0.4543441388530362,0.6782083623024004
142,104851011,010721,0.3699234978697683,0.29280851551740156,0.37253539530103397,0.5533857486633269,0.17058184384909997,0.5581286604161102,0.7433090439685095
143,104851011,130721,0.44806556027056343,0.3922016871394983,0.4456964851212645,0.5218082411173282,0.13690259662290868,0.5202239427369726,0.45565576384242223
144,104851011,180821,0.40195566201881416,0.37530223313238964,0.39770604547634353,0.44387954885579495,0.09936378378996436,0.4425802738135213,0.20563650785301313
145,104851011,300821,0.35697089463533715,0.32727277517228104,0.3549089330422487,0.3898441067258334,0.10991675672426765,0.39121039978865213,0.17641414515985698
146,104851011,101121,0.32432389713949883,0.3364209626709993,0.31579548786238043,0.3459636548878568,0.1366821503851645,0.36252171593862137,0.15886028924088846
147,104851011,221121,0.3322562117116343,0.3402702275192062,0.32602608895182683,0.4436851434095055,0.14328129289997502,0.4614361828478003,0.30731983255007944
148,104851011,041221,0.369820358665969,0.3563108716691411,0.36383420671510613,0.547772962377922,0.1842545975304934,0.5611312292568705,0.6023139124053822
149,104856056,200119,0.416841586046344,0.32505193896738016,0.41343080951097255,0.48666812571480944,0.133420984303026,0.49648257553951125,0.8764846372795871
150,104856056,210319,0.42242688394498695,0.32212275084007974,0.42118973961333506,0.4016540499614215,0.11925525196604253,0.4118080596605333,0.3782848067072979
151,104856056,190419,0.3631182541261595,0.2711622181689126,0.3615054167066645,0.4963185203192576,0.12838697704163396,0.49466271818130425,0.2812452814186433
152,104856056,080519,0.3289030089071175,0.26238077053000275,0.32554711178008244,0.6082772278304054,0.12055736101694883,0.5981635827246192,0.2687858367061998
153,104856056,130619,0.39568975109220184,0.3468457142267671,0.3893167938458352,0.6739846395088136,0.08934027579972839,0.6602261704896055,0.6633562448034325
154,104856056,180619,0.4433580555999656,0.39435230628206386,0.43407360830034386,0.7258457052014261,0.06076262707152644,0.7099359636126519,0.7967949066774912
155,104856056,070719,0.503352296812648,0.6063289990833414,0.49330612930425144,0.7593526166665001,0.046631195024242275,0.7446439132722842,0.8611621167286333
156,104856056,240719,0.4979649698667855,0.5734894630347231,0.48827747223719775,0.7282923957495596,0.04708213828711834,0.7166781796521824,0.7744449477597891
157,104856056,310719,0.5195119824214957,0.5932724374930023,0.5148004760408775,0.7218022821406861,0.056766170739231174,0.7123383366437399,0.7727743248384161
158,104856056,120819,0.5253720825824377,0.5197476138209143,0.5211373895513686,0.6671753665312659,0.09664469852260006,0.6628319352288532,0.6293107611108496
159,104856056,290919,0.5316322888151945,0.6334182700070059,0.5201957295174875,0.5726286612256348,0.07052910908627362,0.5702966038001415,0.21875277293255052
160,104856056,111019,0.49713883531825964,0.6885223145480728,0.4787180850090521,0.48410290806720724,0.04674240308489356,0.4814397950664803,0.2192228692602441
161,104856056,041119,0.4023093661543423,0.5335301140753524,0.3966619443507528,0.43329965716817204,0.04856466746249047,0.4291287080886165,0.18748535401371108
162,104856056,091119,0.29629901660585184,0.3833494879473549,0.2956753541458091,0.4290261772911847,0.057526444642792364,0.42245882803401624,0.2368640669857163
163,104856056,271219,0.34131830490968296,0.40904622067682583,0.32194258000283016,0.6169684650445294,0.03970872899012569,0.6041221397882229,0.8876929838494604
